"Commit","CommitHash","Date","Author","Subject","Area","File","Added","Deleted"
"13812cc","13812cc684bfefc0501df2924f8c2ef590d77a95","2026-05-11","satyrogle","Phase 8 polish: audio volume settings + UI","Scripts/Audio","Assets/_Project/Scripts/Audio/AudioSettings.cs","100","0"
"13812cc","13812cc684bfefc0501df2924f8c2ef590d77a95","2026-05-11","satyrogle","Phase 8 polish: audio volume settings + UI","Scripts/Audio","Assets/_Project/Scripts/Audio/FMODManager.cs","4","0"
"13812cc","13812cc684bfefc0501df2924f8c2ef590d77a95","2026-05-11","satyrogle","Phase 8 polish: audio volume settings + UI","Scripts/UI","Assets/_Project/Scripts/UI/AccessibilitySettingsPanel.cs","71","6"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Accessibility","Assets/_Project/Scripts/Accessibility/UIPalette.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Audio","Assets/_Project/Scripts/Audio/ProceduralJazzGenerator.cs","18","9"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Audio","Assets/_Project/Scripts/Audio/ProceduralJazzGenerator.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Audio","Assets/_Project/Scripts/Audio/SpatialAudioThreatSystem.cs","13","1"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Audio","Assets/_Project/Scripts/Audio/SpatialAudioThreatSystem.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics.meta","8","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/AnalyticsBootstrap.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/AnalyticsService.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/IAnalyticsBackend.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/LocalLogAnalyticsBackend.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/NoOpAnalyticsBackend.cs.meta","11","0"
"63fc45f","63fc45fb1d5a30e0af80cf91fa62a546821c108b","2026-05-11","satyrogle","Fix audio compile errors + meta files","Scripts/RedTape","Assets/_Project/Scripts/RedTape/PunchCardMachine.cs","2","1"
"58ee8ee","58ee8ee4a14e76c089ad48bd195f1cef94a381fe","2026-05-04","satyrogle","Phase 8: SpatialAudioThreatSystem + ProceduralJazzGenerator","Scripts/Audio","Assets/_Project/Scripts/Audio/ProceduralJazzGenerator.cs","242","0"
"58ee8ee","58ee8ee4a14e76c089ad48bd195f1cef94a381fe","2026-05-04","satyrogle","Phase 8: SpatialAudioThreatSystem + ProceduralJazzGenerator","Scripts/Audio","Assets/_Project/Scripts/Audio/SpatialAudioThreatSystem.cs","181","0"
"58ee8ee","58ee8ee4a14e76c089ad48bd195f1cef94a381fe","2026-05-04","satyrogle","Phase 8: SpatialAudioThreatSystem + ProceduralJazzGenerator","Scripts/Editor","Assets/_Project/Scripts/Editor/HighImpactInjector.cs","18","0"
"cb3dd41","cb3dd41032af16ec2ae9c988db7896f03889e9f3","2026-05-04","satyrogle","Phase 9: Analytics scaffolding (event funnel)","Scripts/Core","Assets/_Project/Scripts/Core/GameManager.cs","35","2"
"cb3dd41","cb3dd41032af16ec2ae9c988db7896f03889e9f3","2026-05-04","satyrogle","Phase 9: Analytics scaffolding (event funnel)","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/AnalyticsBootstrap.cs","201","0"
"cb3dd41","cb3dd41032af16ec2ae9c988db7896f03889e9f3","2026-05-04","satyrogle","Phase 9: Analytics scaffolding (event funnel)","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/AnalyticsService.cs","45","0"
"cb3dd41","cb3dd41032af16ec2ae9c988db7896f03889e9f3","2026-05-04","satyrogle","Phase 9: Analytics scaffolding (event funnel)","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/IAnalyticsBackend.cs","40","0"
"cb3dd41","cb3dd41032af16ec2ae9c988db7896f03889e9f3","2026-05-04","satyrogle","Phase 9: Analytics scaffolding (event funnel)","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/LocalLogAnalyticsBackend.cs","108","0"
"cb3dd41","cb3dd41032af16ec2ae9c988db7896f03889e9f3","2026-05-04","satyrogle","Phase 9: Analytics scaffolding (event funnel)","Scripts/Meta","Assets/_Project/Scripts/Meta/Analytics/NoOpAnalyticsBackend.cs","21","0"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/Accessibility","Assets/_Project/Scripts/Accessibility/UIPalette.cs","83","0"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/Tutorial","Assets/_Project/Scripts/Tutorial/TutorialController.cs","2","2"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/UI","Assets/_Project/Scripts/UI/AccessibilitySettingsPanel.cs","2","2"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/UI","Assets/_Project/Scripts/UI/ArchetypePickerPanel.cs","2","2"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/UI","Assets/_Project/Scripts/UI/InternalAuditHubBootstrap.cs","4","4"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/UI","Assets/_Project/Scripts/UI/MemoFeedUI.cs","2","2"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/UI","Assets/_Project/Scripts/UI/MoralDilemmaPanel.cs","4","4"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/UI","Assets/_Project/Scripts/UI/RunSummaryPanel.cs","4","4"
"c349857","c34985700e2d6b1d1357ffa7b54cd90c803f4e4d","2026-05-04","satyrogle","HighContrast palette + UIPalette token system","Scripts/UI","Assets/_Project/Scripts/UI/VowPickerPanel.cs","3","3"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/Accessibility","Assets/_Project/Scripts/Accessibility/AccessibilitySettings.cs","7","0"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/Tutorial","Assets/_Project/Scripts/Tutorial/TutorialController.cs","2","1"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/AccessibilitySettingsPanel.cs","1","1"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/ArchetypePickerPanel.cs","5","4"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/CardSlamFeedback.cs","1","1"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/InternalAuditHubBootstrap.cs","5","4"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/MainMenuController.cs","2","1"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/MemoFeedUI.cs","6","5"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/MoralDilemmaPanel.cs","2","1"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/NotificationFeed.cs","3","2"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/RunSummaryPanel.cs","2","1"
"34bfd39","34bfd3995c8dc7217512a93a8ba875728720ec9e","2026-05-04","satyrogle","Wire AccessibilitySettings.TextScale into runtime UI builders","Scripts/UI","Assets/_Project/Scripts/UI/VowPickerPanel.cs","7","6"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scenes","Assets/_Project/Scenes/Shift.unity","39","1"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/Accessibility.meta","Assets/_Project/Scripts/Accessibility.meta","8","0"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/Accessibility","Assets/_Project/Scripts/Accessibility/AccessibilitySettings.cs.meta","11","0"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/Core","Assets/_Project/Scripts/Core/ShiftManager.cs","3","2"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/RedTape","Assets/_Project/Scripts/RedTape/PunchCardMachine.cs","6","0"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/Tutorial.meta","Assets/_Project/Scripts/Tutorial.meta","8","0"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/Tutorial","Assets/_Project/Scripts/Tutorial/TutorialController.cs","1","0"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/Tutorial","Assets/_Project/Scripts/Tutorial/TutorialController.cs.meta","11","0"
"8a60b8c","8a60b8cb4e79972d1469715a864999407d875d3f","2026-05-04","satyrogle","UX tweaks + Unity meta files","Scripts/UI","Assets/_Project/Scripts/UI/AccessibilitySettingsPanel.cs.meta","11","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/Accessibility","Assets/_Project/Scripts/Accessibility/AccessibilitySettings.cs","139","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/Editor","Assets/_Project/Scripts/Editor/HighImpactInjector.cs","9","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/Persistence","Assets/_Project/Scripts/Persistence/MetaProgressData.cs","3","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/Tutorial","Assets/_Project/Scripts/Tutorial/TutorialController.cs","334","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/UI","Assets/_Project/Scripts/UI/AccessibilitySettingsPanel.cs","312","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/UI","Assets/_Project/Scripts/UI/CardSlamFeedback.cs","2","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/UI","Assets/_Project/Scripts/UI/EnvironmentalDistortion.cs","6","0"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/UI","Assets/_Project/Scripts/UI/FormCorruption/FormCorruptionEffect.cs","3","1"
"cfb4f67","cfb4f67b1399fafd126a99c559e45f13feed8e73","2026-04-30","satyrogle","Phase 8: Tutorial + Accessibility scaffolding","Scripts/UI","Assets/_Project/Scripts/UI/MainMenuController.cs","29","8"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/Diag.cs","15","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/Diag.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Fallback.asset","649","13"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Prefabs","Assets/_Project/Prefabs/CardButton.prefab","181","181"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scenes","Assets/_Project/Scenes/InternalAudit.unity","655","7"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scenes","Assets/_Project/Scenes/Shift.unity","1626","727"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/data_breach.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/medical_expense.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/property_damage.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/spectral_hazard.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/temporal_incident.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/void_adjacent.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/workplace_injury.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/wrongful_termination.asset","8","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/BSM","Assets/_Project/Scripts/BSM/ClientStateMachine.cs","10","4"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Core","Assets/_Project/Scripts/Core/GameManager.cs","33","1"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Core","Assets/_Project/Scripts/Core/RunStateController.cs","26","5"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Core","Assets/_Project/Scripts/Core/ShiftManager.cs","25","1"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/FinalStand.cs","84","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/FinalStand.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/HighImpactInjector.cs","184","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/HighImpactInjector.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/RescueMission.cs","143","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/RescueMission.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/ShiftSceneAutoLayout.cs","111","56"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Editor","Assets/_Project/Scripts/Editor/ShiftSceneFixer.cs","140","33"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Encounter","Assets/_Project/Scripts/Encounter/EncounterManager.cs","24","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Narrative","Assets/_Project/Scripts/Narrative/RumorMillEventBus.cs","6","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/Narrative","Assets/_Project/Scripts/Narrative/RumorMillEvents.cs","65","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/RedTape","Assets/_Project/Scripts/RedTape/PunchCardMachine.cs","2","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/ArchetypePickerPanel.cs","172","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/ArchetypePickerPanel.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/CardHandView.cs","44","2"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/CardSlamFeedback.cs","132","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/CardSlamFeedback.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/InternalAuditHubBootstrap.cs","322","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/InternalAuditHubBootstrap.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/MainMenuController.cs","24","1"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/MemoFeedUI.cs","211","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/MemoFeedUI.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/MoralDilemmaPanel.cs","191","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/MoralDilemmaPanel.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/NotificationFeed.cs","257","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/NotificationFeed.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/RunSummaryPanel.cs","247","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/RunSummaryPanel.cs.meta","11","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/VowPickerPanel.cs","330","0"
"702ca66","702ca663928888e447f1e6a03498c3c7f7be3dfe","2026-04-30","satyrogle","Checkpoint: shift UI flow + meta hub + scene-wiring tools","Scripts/UI","Assets/_Project/Scripts/UI/VowPickerPanel.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Documentation.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Documentation/TextMesh Pro User Guide 2016.pdf","0","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Documentation/TextMesh Pro User Guide 2016.pdf.meta","7","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Fonts.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Fonts/LiberationSans - OFL.txt","46","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Fonts/LiberationSans - OFL.txt.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Fonts/LiberationSans.ttf","0","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Fonts/LiberationSans.ttf.meta","19","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Resources.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Resources/Fonts & Materials.meta","9","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Drop Shadow.mat","106","0"
